transaction_id,transaction_date,transaction_price
TRANSACTION_34034,2020-05-15,945822079
TRANSACTION_47066,2018-12-15,758439247
TRANSACTION_17549,2013-11-22,958234501
TRANSACTION_84874,2022-07-29,65841514
TRANSACTION_7178,2013-02-06,366434828
TRANSACTION_38264,2005-10-02,788903286
TRANSACTION_42295,1996-07-19,933552044
TRANSACTION_94137,2004-06-04,385330566
TRANSACTION_39377,1974-08-15,448121954
TRANSACTION_42919,2000-09-21,744430075
TRANSACTION_20672,1988-05-06,651523679
TRANSACTION_384,1988-10-18,911373745
TRANSACTION_12898,2021-06-04,552146298
TRANSACTION_88777,1980-07-27,454089372
TRANSACTION_35548,1991-01-21,879053845
TRANSACTION_2050,1971-12-25,754413993
TRANSACTION_55911,2006-05-01,909311531
TRANSACTION_13538,1999-10-30,287552539
TRANSACTION_50556,1977-11-20,684578379
TRANSACTION_59822,1970-02-24,899283923
TRANSACTION_38190,2003-02-14,190102943
TRANSACTION_6628,2007-07-14,168036535
TRANSACTION_66689,2017-06-20,886446672
TRANSACTION_15959,1975-04-01,965119737
TRANSACTION_8353,2003-07-27,667099453
TRANSACTION_84381,1976-10-18,777148997
TRANSACTION_30980,2011-05-28,383537780
TRANSACTION_73290,2009-05-08,429871549
TRANSACTION_39904,2004-07-20,242777477
TRANSACTION_55585,1989-12-11,402294798
TRANSACTION_13467,1996-06-20,329384210
TRANSACTION_14500,1976-06-06,860713379
TRANSACTION_21793,1994-04-08,740543092
TRANSACTION_63508,2022-05-07,128957494
TRANSACTION_81399,2005-05-29,54592194
TRANSACTION_76137,1972-07-21,665285541
TRANSACTION_34262,1987-03-13,786358533
TRANSACTION_98976,2020-08-10,712874491
TRANSACTION_2941,1975-05-19,226095952
TRANSACTION_75147,2005-02-17,824945641
TRANSACTION_32911,2004-11-02,926778356
TRANSACTION_82267,1993-05-18,510430282
TRANSACTION_27490,1995-08-12,802679990
TRANSACTION_69287,2022-12-09,930886736
TRANSACTION_70830,1980-10-06,893298905
TRANSACTION_78290,1982-07-04,446459940
TRANSACTION_32219,1992-03-18,708916724
TRANSACTION_36827,2022-10-06,38200850
TRANSACTION_57306,1987-11-26,350873987
TRANSACTION_88682,1992-08-27,371372021
TRANSACTION_85821,1994-08-29,31932221
TRANSACTION_84826,2014-05-28,197590503
TRANSACTION_49594,1990-11-03,624706867
TRANSACTION_99608,1997-11-18,883235222
TRANSACTION_7073,2013-07-24,294464749
TRANSACTION_7056,1991-03-01,43954234
TRANSACTION_77755,1971-04-14,816856464
TRANSACTION_78403,2020-12-19,993686505
TRANSACTION_63731,2017-04-17,285311911
TRANSACTION_15102,2009-06-27,638616336
TRANSACTION_26096,2005-12-01,118315922
TRANSACTION_37579,2007-10-23,368536502
TRANSACTION_97782,1994-02-03,589865266
TRANSACTION_90671,2012-10-09,827794206
TRANSACTION_38113,1980-03-04,560392496
TRANSACTION_54109,1977-05-28,419612461
TRANSACTION_47571,2004-12-01,817174008
TRANSACTION_21587,2018-06-04,493942493
TRANSACTION_87554,1980-07-11,68979601
TRANSACTION_52970,1987-12-25,641357734
TRANSACTION_5112,1975-06-26,96534865
TRANSACTION_32143,1984-11-04,887352481
TRANSACTION_20564,2001-02-25,750821114
TRANSACTION_19067,2001-03-17,726579065
TRANSACTION_1398,1983-10-09,234520328
TRANSACTION_91501,2010-01-16,717012358
TRANSACTION_82807,2020-08-13,385302631
TRANSACTION_51068,1991-10-11,939650836
TRANSACTION_34517,2021-06-30,953835863
TRANSACTION_96543,1997-01-13,398415111
TRANSACTION_72601,1978-06-24,962984946
TRANSACTION_24060,1992-03-24,364239924
TRANSACTION_91089,2016-12-18,694814050
TRANSACTION_10984,2022-05-26,748535934
TRANSACTION_7787,2017-05-19,974183344
TRANSACTION_19835,1996-05-14,539342467
TRANSACTION_80951,2005-03-02,377877468
TRANSACTION_1640,2000-11-28,284972501
TRANSACTION_39645,1991-05-09,625989371
TRANSACTION_21328,2012-07-08,520170750
TRANSACTION_90973,2010-03-27,115550353
TRANSACTION_40432,1983-03-16,36029732
TRANSACTION_86363,2004-02-11,609440100
TRANSACTION_98089,1983-05-19,835866558
TRANSACTION_51544,2002-02-11,988310404
TRANSACTION_94868,1989-02-03,430126025
TRANSACTION_47213,1995-08-29,6913304
TRANSACTION_35273,1977-05-07,669089981
TRANSACTION_46361,2011-02-28,404773144
TRANSACTION_81528,1983-06-18,196198359
TRANSACTION_94999,2012-04-08,775065126
TRANSACTION_79400,1974-08-29,918567573
TRANSACTION_26524,2003-01-10,78843004
TRANSACTION_68984,1999-10-05,651195383
TRANSACTION_19186,1995-05-10,616847348
TRANSACTION_60152,1997-07-24,375684522
TRANSACTION_25982,1996-11-02,669178178
TRANSACTION_97829,2016-02-24,609584897
TRANSACTION_94716,1980-10-18,407356766
TRANSACTION_21961,1978-01-29,856825663
TRANSACTION_49451,2012-03-30,895735416
TRANSACTION_30806,2007-02-14,970334330
TRANSACTION_189,2008-09-20,925049857
TRANSACTION_74548,1971-01-17,511212486
TRANSACTION_24916,2001-10-30,231839343
TRANSACTION_64654,1983-08-18,752458997
TRANSACTION_35929,1995-06-21,119087508
TRANSACTION_92752,2018-02-18,13374600
TRANSACTION_58691,1974-04-22,545404904
TRANSACTION_27216,1989-02-26,72555182
TRANSACTION_30208,1997-09-10,402571602
TRANSACTION_50198,1988-03-06,274495883
TRANSACTION_82371,1982-01-17,456710967
TRANSACTION_70840,1977-07-09,71930903
TRANSACTION_48898,1978-12-28,235682396
TRANSACTION_98840,1994-10-12,950757048
TRANSACTION_94266,2010-04-29,575757982
TRANSACTION_61894,1997-11-03,843316231
TRANSACTION_74877,1993-06-25,310575063
TRANSACTION_18673,2005-06-28,619636044
TRANSACTION_11645,1979-06-08,492064252
TRANSACTION_56674,2001-04-10,33716729
TRANSACTION_35713,2010-01-25,801469198
TRANSACTION_7288,1985-02-12,184592109
TRANSACTION_47761,2021-08-25,491665535
TRANSACTION_28703,2009-12-21,42635089
TRANSACTION_36833,2022-08-22,659211870
TRANSACTION_63177,1970-12-22,659361867
TRANSACTION_58534,1976-09-24,1000144014
TRANSACTION_58325,2008-05-15,335385186
TRANSACTION_31274,1980-06-16,278338500
TRANSACTION_35372,1972-11-07,783490348
TRANSACTION_23319,1974-05-14,121231412
TRANSACTION_43133,2021-09-03,104347540
TRANSACTION_48851,1986-10-02,610709790
TRANSACTION_87547,1989-09-12,682512500
TRANSACTION_8558,1998-01-09,522958128
TRANSACTION_66873,1983-02-01,906659343
TRANSACTION_57737,1990-03-25,787485917
TRANSACTION_59813,1992-12-14,361859526
TRANSACTION_46501,1990-02-17,617930040
TRANSACTION_68492,2021-12-16,392623997
TRANSACTION_41832,1974-05-18,773047274
TRANSACTION_36170,2005-04-08,118690983
TRANSACTION_19310,1974-06-25,802265184
TRANSACTION_18566,1994-07-12,313671446
TRANSACTION_43629,2019-05-25,545662550
TRANSACTION_61429,2010-10-15,913605840
TRANSACTION_87932,2007-01-11,65886567
TRANSACTION_50817,2003-06-19,302219538
TRANSACTION_7326,1973-07-13,531316935
TRANSACTION_10160,1993-01-18,113454389
TRANSACTION_28332,2022-12-27,167234837
TRANSACTION_74081,1978-07-26,615423384
TRANSACTION_52405,1985-01-02,612434653
TRANSACTION_70997,1982-06-22,719213304
TRANSACTION_98299,2010-07-27,332586823
TRANSACTION_54404,1980-07-20,379999541
TRANSACTION_12182,1994-03-22,687698762
TRANSACTION_32115,2017-01-01,905697205
TRANSACTION_5254,2010-11-19,323052922
TRANSACTION_39584,2019-08-29,90345899
TRANSACTION_53515,2010-06-24,78220988
TRANSACTION_56881,1984-06-14,690698368
TRANSACTION_66790,1990-05-12,306610803
TRANSACTION_93641,2016-02-17,224204672
TRANSACTION_20637,2015-01-28,40839968
TRANSACTION_48863,1980-11-14,999998578
TRANSACTION_4011,1997-03-29,479714436
TRANSACTION_92270,1978-09-30,585135712
TRANSACTION_87867,1980-11-22,596094489
TRANSACTION_16325,1986-12-29,60035670
TRANSACTION_52953,1996-05-19,677984363
TRANSACTION_75398,2019-09-30,334954364
TRANSACTION_23584,2004-05-29,543515718
TRANSACTION_43582,1975-07-10,679471587
TRANSACTION_18553,2014-06-09,672836520
TRANSACTION_43744,1986-07-14,894352340
TRANSACTION_82595,2006-11-22,13176651
TRANSACTION_22038,1997-04-16,917227128
TRANSACTION_24799,2002-08-01,870716826
TRANSACTION_70362,2012-06-05,503988094
TRANSACTION_71982,2005-02-15,712728443
TRANSACTION_25070,1988-01-08,788751440
TRANSACTION_26274,1976-01-06,778016990
TRANSACTION_45175,1999-07-09,568529909
TRANSACTION_48522,2014-11-13,369288931
TRANSACTION_68796,1982-06-03,38855914
TRANSACTION_24581,1982-03-13,199890957
TRANSACTION_21188,2015-09-01,780958188
TRANSACTION_68929,1980-03-05,176870461
TRANSACTION_28126,1973-02-10,149702845
TRANSACTION_60099,2005-04-10,731161353
TRANSACTION_15059,1992-07-05,552495438
TRANSACTION_30404,2007-12-15,187466750
TRANSACTION_93761,2017-12-04,993307516
TRANSACTION_85367,1984-12-12,956171853
TRANSACTION_10496,1995-05-16,146825218
TRANSACTION_36647,2013-02-18,244224120
TRANSACTION_79434,2003-09-24,284116936
TRANSACTION_56638,2000-02-25,537665616
TRANSACTION_589,2006-07-19,167052266
TRANSACTION_87661,1996-10-01,220538517
TRANSACTION_30939,2023-06-15,541653792
TRANSACTION_54720,1996-01-11,240045599
TRANSACTION_49422,2014-08-18,992033642
TRANSACTION_88457,2003-12-05,248313136
TRANSACTION_49576,1981-09-10,325635080
TRANSACTION_73885,1983-01-16,521915444
TRANSACTION_17812,2020-03-25,378893498
TRANSACTION_50619,1997-03-29,232402810
TRANSACTION_46451,1987-11-18,979759549
TRANSACTION_60820,2005-05-07,54069079
TRANSACTION_9057,1985-04-06,925972191
TRANSACTION_36672,1985-07-24,95657532
TRANSACTION_36676,2001-10-25,304828091
TRANSACTION_26974,2021-05-11,815670121
TRANSACTION_57279,1988-08-17,229606137
TRANSACTION_43552,2022-02-12,205817875
TRANSACTION_29870,1991-03-04,319475910
TRANSACTION_92229,1996-03-22,153284853
TRANSACTION_59683,1997-01-07,895504024
TRANSACTION_25509,2009-11-22,200854087
TRANSACTION_57669,1984-08-31,699698716
TRANSACTION_95726,1978-09-21,26336748
TRANSACTION_60372,2016-07-03,197814080
TRANSACTION_9136,1981-11-16,430974121
TRANSACTION_9788,1978-07-17,783626688
TRANSACTION_23620,1983-10-04,51118194
TRANSACTION_3838,2002-05-03,881650944
TRANSACTION_1860,2013-04-28,696621410
TRANSACTION_10400,1987-02-19,232808721
TRANSACTION_49715,1992-09-27,530451206
TRANSACTION_65746,1975-06-16,540963741
TRANSACTION_2385,1970-09-15,264112767
TRANSACTION_28996,1997-02-15,824284579
TRANSACTION_93296,2013-05-30,408816486
TRANSACTION_47742,2002-02-05,601261814
TRANSACTION_56177,2005-04-04,691980703
TRANSACTION_6174,2009-04-02,489289101
TRANSACTION_59510,2005-02-16,830062492
TRANSACTION_90882,1992-09-07,709186935
TRANSACTION_23578,1974-10-09,592483254
TRANSACTION_13521,1972-06-02,88567721
TRANSACTION_96524,1990-08-23,281841639
TRANSACTION_29113,2013-02-15,732873739
TRANSACTION_13626,2010-10-16,163224929
TRANSACTION_96693,1978-09-15,778430785
TRANSACTION_68123,1982-07-10,556939560
TRANSACTION_15260,2005-08-08,748574715
TRANSACTION_47560,2015-11-05,525189941
TRANSACTION_93674,2005-11-22,996552414
TRANSACTION_91934,1977-03-07,545811677
TRANSACTION_1283,1999-01-29,740499084
TRANSACTION_39344,1995-01-29,308555666
TRANSACTION_51410,1986-01-15,878622445
TRANSACTION_96366,2014-12-25,784095691
TRANSACTION_42650,1998-02-03,428889317
TRANSACTION_64087,2010-07-10,367686446
TRANSACTION_84796,1995-05-24,771427055
TRANSACTION_76756,2018-02-11,355588535
TRANSACTION_40008,1979-09-16,559150287
TRANSACTION_30344,2010-04-23,574470314
TRANSACTION_39670,1999-04-24,276516437
TRANSACTION_96638,1999-06-12,225159937
TRANSACTION_45217,1988-07-27,829101563
TRANSACTION_53036,1971-03-05,712342948
TRANSACTION_96824,1980-04-06,327554838
TRANSACTION_57953,1976-01-23,126394428
TRANSACTION_13882,1995-08-24,716153763
TRANSACTION_63603,2007-09-20,1000324387
TRANSACTION_61382,2006-07-24,16564075
TRANSACTION_53051,1989-09-11,349705165
TRANSACTION_15213,1996-11-08,613071513
TRANSACTION_88054,2018-08-04,348831986
TRANSACTION_42649,1996-10-06,654137553
TRANSACTION_54615,1996-06-13,917999885
TRANSACTION_15214,2009-10-15,658824700
TRANSACTION_20487,1989-06-29,91264518
TRANSACTION_73464,2009-09-22,419778226
TRANSACTION_66089,1999-07-22,519462578
TRANSACTION_61956,1999-04-21,814064859
TRANSACTION_44955,2018-08-04,122278963
TRANSACTION_93144,1974-07-21,4568761
TRANSACTION_14227,2003-08-18,39547224
TRANSACTION_96260,1981-12-19,64655548
TRANSACTION_66613,2000-01-16,251864568
TRANSACTION_77801,2011-11-11,909792974
TRANSACTION_86280,1997-04-17,126210624
TRANSACTION_38819,1987-12-27,453353519
TRANSACTION_1017,2023-09-14,619493530
TRANSACTION_57950,1986-05-14,782856910
TRANSACTION_38465,2011-02-16,305527383
TRANSACTION_93234,2011-12-26,545041138
TRANSACTION_10142,1998-06-13,903592312
TRANSACTION_34994,2018-07-11,345795597
TRANSACTION_93005,1996-01-31,995351709
TRANSACTION_14008,1986-01-22,136659724
TRANSACTION_53638,1994-07-06,759842534
TRANSACTION_82915,2017-12-14,851947272
TRANSACTION_74125,1990-03-08,324789539
TRANSACTION_44636,1992-08-09,789046983
TRANSACTION_90566,2023-03-31,939096415
TRANSACTION_82643,1999-07-28,589475931
TRANSACTION_22982,2003-03-28,570090137
TRANSACTION_19199,1985-11-20,629603240
TRANSACTION_31082,1995-03-14,333870090
TRANSACTION_4871,2002-08-13,371076965
TRANSACTION_31741,1989-11-06,280548475
TRANSACTION_53642,1980-09-15,983382988
TRANSACTION_56501,1983-10-31,306767053
TRANSACTION_45224,1994-01-17,604720654
TRANSACTION_9317,2010-01-07,335286237
TRANSACTION_25830,2006-10-15,27766551
TRANSACTION_67562,1996-05-20,645990045
TRANSACTION_37627,2023-05-22,32325938
TRANSACTION_5929,2013-04-26,671436687
TRANSACTION_13511,1978-10-28,27711310
TRANSACTION_12470,1990-03-17,867556315
TRANSACTION_74460,1989-04-05,372430229
TRANSACTION_4088,1997-02-03,423148657
TRANSACTION_98762,1994-12-02,812961591
TRANSACTION_97995,1998-05-27,92055904
TRANSACTION_74876,2012-12-15,655406039
TRANSACTION_78862,1990-03-17,307837554
TRANSACTION_51643,1979-04-29,800643482
TRANSACTION_3944,2017-06-23,480657501
TRANSACTION_70537,1988-12-31,935082432
TRANSACTION_42928,2010-01-31,876105964
TRANSACTION_49276,1980-12-13,282312505
TRANSACTION_82424,1995-11-22,854991579
TRANSACTION_47733,1995-01-19,387396790
TRANSACTION_77609,2016-05-31,884274382
TRANSACTION_57936,1993-04-02,885832996
TRANSACTION_83830,2021-03-06,98209666
TRANSACTION_25499,1979-03-27,957146181
TRANSACTION_50795,2017-07-13,99072897
TRANSACTION_74305,2016-10-18,904354730
TRANSACTION_28199,1996-05-12,952697994
TRANSACTION_63523,1973-08-25,557196101
TRANSACTION_61422,1975-08-09,359674771
TRANSACTION_43518,1976-11-12,887334732
TRANSACTION_34827,1976-10-23,926298926
TRANSACTION_50054,1986-04-30,862641626
TRANSACTION_85617,2001-01-18,547958592
TRANSACTION_24387,2000-01-04,34973630
TRANSACTION_73598,2013-04-26,5104341
TRANSACTION_95097,2004-10-30,364450311
TRANSACTION_97176,1994-02-25,331153047
TRANSACTION_8273,2009-05-14,460203936
TRANSACTION_73558,1995-10-02,595552667
TRANSACTION_58225,1997-12-06,355365792
TRANSACTION_94611,2012-02-27,88665371
TRANSACTION_71918,1996-12-09,13066205
TRANSACTION_41579,1977-10-29,797580581
TRANSACTION_95835,2000-06-01,63443531
TRANSACTION_11230,1984-05-01,916484826
TRANSACTION_69881,1993-01-29,322649258
TRANSACTION_89149,1995-02-26,253246705
TRANSACTION_18232,2009-12-10,877546280
TRANSACTION_71210,1994-11-19,904670996
TRANSACTION_75099,2013-06-12,310792806
TRANSACTION_66164,2000-03-22,152321440
TRANSACTION_91794,1978-05-15,611092393
TRANSACTION_46328,2008-09-16,362358375
TRANSACTION_80633,2010-02-05,614186267
TRANSACTION_96669,2013-03-09,887166006
TRANSACTION_17079,2005-05-12,230310020
TRANSACTION_68679,1987-09-18,156793266
TRANSACTION_88255,2015-02-07,301116244
TRANSACTION_93036,2005-06-09,789658967
TRANSACTION_99830,2018-05-12,461966006
TRANSACTION_3948,2019-08-31,553941978
TRANSACTION_64745,1996-05-25,887913842
TRANSACTION_19179,1993-04-25,774175775
TRANSACTION_39731,2006-06-06,424998551
TRANSACTION_11759,2008-09-25,851575237
TRANSACTION_58876,2016-03-04,539094648
TRANSACTION_63711,2005-06-19,4205010
TRANSACTION_78998,1987-07-19,433512298
TRANSACTION_15647,1988-08-12,782964896
TRANSACTION_64513,1983-12-13,655180363
TRANSACTION_98650,1994-01-27,403473140
TRANSACTION_6701,1981-07-11,472725045
TRANSACTION_19975,2003-07-22,352520894
TRANSACTION_57920,1988-09-13,393577266
TRANSACTION_41396,2022-04-19,376550401
TRANSACTION_25575,1982-09-03,43320355
TRANSACTION_3992,2021-05-26,130877976
TRANSACTION_89756,2005-05-23,764593950
TRANSACTION_76256,1992-11-17,324162758
TRANSACTION_89064,1971-03-11,901626024
TRANSACTION_22694,2018-12-16,551361619
TRANSACTION_67129,1975-04-11,10049967
TRANSACTION_78050,1971-07-16,35399289
TRANSACTION_60409,1996-08-19,281364213
TRANSACTION_8351,2005-01-27,50773809
TRANSACTION_93068,1978-03-02,905718417
TRANSACTION_56774,2006-11-04,314497187
TRANSACTION_51235,2005-10-10,453358769
TRANSACTION_5320,1984-12-21,885955176
TRANSACTION_44502,1987-09-18,166246170
TRANSACTION_91022,2019-05-14,15860831
TRANSACTION_18400,2005-12-06,488600231
TRANSACTION_60466,1981-04-28,966730645
TRANSACTION_64909,1999-02-21,840318121
TRANSACTION_56080,2014-10-25,569605575
TRANSACTION_78667,2010-08-19,893897756
TRANSACTION_76098,2006-08-11,484995465
TRANSACTION_17885,1994-10-28,860171813
TRANSACTION_8708,2019-04-25,594910691
TRANSACTION_86233,1995-10-29,707516902
TRANSACTION_70590,2007-05-02,327240936
TRANSACTION_96916,1980-11-17,912666712
TRANSACTION_50369,2003-03-24,219139029
TRANSACTION_40282,1977-07-15,520303431
TRANSACTION_73007,2023-09-21,973314254
TRANSACTION_33007,1992-02-22,790853240
TRANSACTION_95957,2012-06-28,241331121
TRANSACTION_16906,1975-02-19,267578459
TRANSACTION_16545,1982-03-13,415593545
TRANSACTION_22805,1977-11-01,625494608
TRANSACTION_77851,2001-01-01,673852261
TRANSACTION_74681,1979-01-16,503693888
TRANSACTION_88186,2010-09-06,936880845
TRANSACTION_28444,2005-07-18,770607887
TRANSACTION_51809,1991-10-11,557290058
TRANSACTION_39463,1990-12-29,805152118
TRANSACTION_56184,1993-11-09,325150275
TRANSACTION_37162,1982-07-19,929742986
TRANSACTION_17029,1988-04-03,408992367
TRANSACTION_70677,2007-05-18,196467239
TRANSACTION_22836,2002-10-16,884918972
TRANSACTION_30872,2023-05-13,364857819
TRANSACTION_79700,1990-08-04,980946660
TRANSACTION_16668,1986-03-19,361652752
TRANSACTION_7568,2016-02-18,593826975
TRANSACTION_69119,1998-10-27,372172471
TRANSACTION_43972,2011-03-25,972673236
TRANSACTION_73177,2021-04-04,43836666
TRANSACTION_2223,2017-08-23,646327035
TRANSACTION_16389,1982-12-01,377494519
TRANSACTION_17512,2016-07-03,229737837
TRANSACTION_23979,1973-06-29,663278868
TRANSACTION_30891,2005-08-03,858355048
TRANSACTION_70642,2020-01-26,570567136
TRANSACTION_36302,2007-12-21,402673751
TRANSACTION_8109,1995-07-09,648247942
TRANSACTION_37039,1993-05-08,918221964
TRANSACTION_61214,1989-08-26,910717883
TRANSACTION_71787,1994-07-21,807281304
TRANSACTION_5258,2013-04-18,96314833
TRANSACTION_12790,2003-06-25,365184706
TRANSACTION_61524,1985-03-08,99980294
TRANSACTION_5255,2008-03-23,731596216
TRANSACTION_76460,2007-08-01,675811614
TRANSACTION_20585,1998-07-01,502760072
TRANSACTION_33959,1994-05-04,336317705
TRANSACTION_2103,1972-09-29,386197114
TRANSACTION_48114,2015-01-09,368720617
TRANSACTION_30522,1983-01-25,607867419
TRANSACTION_38594,1992-01-07,442764092
TRANSACTION_42651,1991-05-13,375077850
TRANSACTION_32777,1998-08-14,712443589
TRANSACTION_80576,2022-02-13,560657332
TRANSACTION_43615,2000-09-16,438421710
TRANSACTION_13370,1980-12-20,612173384
TRANSACTION_24254,2007-04-17,184338704
TRANSACTION_38358,1996-05-18,872783456
TRANSACTION_5874,1996-09-12,426851707
TRANSACTION_23158,1972-12-21,172794459
TRANSACTION_97650,1992-02-19,599334814
TRANSACTION_89464,2021-09-08,20808980
TRANSACTION_78042,2012-07-13,734910576
TRANSACTION_82531,2010-12-18,127889771
TRANSACTION_54561,2015-11-09,638130743
TRANSACTION_96477,2013-11-16,114504342
TRANSACTION_65876,2007-11-16,949837181
TRANSACTION_67557,1971-10-31,261153316
TRANSACTION_68485,2010-03-15,492081770
TRANSACTION_36723,1989-06-04,775619316
TRANSACTION_74197,2003-05-05,101855260
TRANSACTION_86453,1989-11-23,786875109
TRANSACTION_10108,1991-05-31,85074461
TRANSACTION_58663,1984-09-18,467877309
TRANSACTION_79065,1970-05-15,596898695
TRANSACTION_12426,2006-04-29,283867308
TRANSACTION_43694,2014-02-02,851415526
TRANSACTION_38364,1982-10-04,116903739
TRANSACTION_25592,2022-04-08,667176173
TRANSACTION_25469,1984-01-29,94139570
TRANSACTION_59620,1995-06-30,427630906
TRANSACTION_58000,1987-12-02,51802026
TRANSACTION_89471,1987-04-25,43261703
TRANSACTION_34474,1986-04-19,243105314
TRANSACTION_20031,1971-02-19,518074328
TRANSACTION_46107,2016-08-29,569769727
TRANSACTION_23765,1987-02-21,899866262
TRANSACTION_98684,1973-05-26,343644696
TRANSACTION_26104,1992-10-13,507867449
TRANSACTION_48156,2016-09-02,54550001
TRANSACTION_90625,1980-09-10,502785981
TRANSACTION_36692,1985-03-01,269066797
TRANSACTION_7500,2021-07-27,601731378
TRANSACTION_27397,2001-05-07,172173733
TRANSACTION_88999,1988-04-14,810277815
TRANSACTION_26540,1973-07-26,259556210
TRANSACTION_45943,1992-07-25,830558533
TRANSACTION_57864,1998-08-12,73338470
TRANSACTION_67194,2004-06-22,811019929
TRANSACTION_91979,1974-06-06,86391907
TRANSACTION_79210,1990-08-19,753578587
TRANSACTION_18995,1989-07-15,124666568
TRANSACTION_3141,2004-02-20,457324120
TRANSACTION_41470,1998-07-16,665156795
TRANSACTION_56521,2015-02-20,991288259
TRANSACTION_30309,1988-05-21,340255859
TRANSACTION_35113,1983-03-04,982356292
TRANSACTION_34469,1988-11-30,132074488
TRANSACTION_43281,2018-01-11,587547227
TRANSACTION_23676,2000-09-27,836406904
TRANSACTION_89432,2016-06-01,421294594
TRANSACTION_49889,1983-03-28,839529077
TRANSACTION_6461,2021-11-01,268382384
TRANSACTION_96616,1988-11-16,620465522
TRANSACTION_91464,1999-07-15,488402665
TRANSACTION_40125,2010-10-27,368962855
TRANSACTION_97039,1994-10-11,49780780
TRANSACTION_33724,1988-09-10,863852685
TRANSACTION_61085,1988-11-05,867323312
TRANSACTION_25813,1983-05-09,718955233
TRANSACTION_69009,1976-12-28,543697544
TRANSACTION_25125,2008-02-29,675519950
TRANSACTION_18065,1983-03-16,567433182
TRANSACTION_80512,1988-04-15,785849442
TRANSACTION_30106,2007-09-17,778783781
TRANSACTION_5598,1993-04-03,23380605
TRANSACTION_87680,1988-04-17,729512763
TRANSACTION_22167,1981-02-26,56935009
TRANSACTION_52313,1993-02-09,599511302
TRANSACTION_80324,1998-12-23,760647325
TRANSACTION_72889,1992-03-28,832724804
TRANSACTION_71157,1971-12-02,837639693
TRANSACTION_38587,1985-09-03,712167791
TRANSACTION_89816,1974-09-02,820765191
TRANSACTION_1145,1996-09-04,354504420
TRANSACTION_14929,1996-05-04,20158556
TRANSACTION_48163,1990-05-27,540609206
TRANSACTION_51666,1972-05-09,460953511
TRANSACTION_78990,2005-06-17,868248366
TRANSACTION_25754,1998-02-13,849288434
TRANSACTION_72697,1988-06-25,40695889
TRANSACTION_98546,2004-05-18,730726217
TRANSACTION_55052,1982-07-21,481677041
TRANSACTION_7255,2007-09-30,342116078
TRANSACTION_27311,1990-12-29,129583132
TRANSACTION_90801,1970-07-04,785387452
TRANSACTION_41074,2008-04-15,659717625
TRANSACTION_71052,1977-06-28,201746945
TRANSACTION_24020,1980-03-17,987829868
TRANSACTION_2733,2020-12-18,233969105
TRANSACTION_58096,1984-02-01,87325655
TRANSACTION_1419,1983-05-09,618294858
TRANSACTION_80871,1984-04-17,713072132
TRANSACTION_46072,2004-01-15,492356609
TRANSACTION_86614,2018-01-16,937409974
TRANSACTION_59892,1982-05-03,200749658
TRANSACTION_70900,2020-04-13,625217645
TRANSACTION_89758,2005-10-17,741383988
TRANSACTION_55850,1994-02-12,397031319
TRANSACTION_53298,1997-11-11,4537172
TRANSACTION_15532,2008-01-22,856947359
TRANSACTION_53475,2022-07-19,780921096
TRANSACTION_28493,2020-11-08,738196453
TRANSACTION_15514,1976-09-15,594310555
TRANSACTION_24986,2018-12-13,982260839
TRANSACTION_94301,2000-12-20,888504779
TRANSACTION_85919,1992-02-19,850459505
TRANSACTION_42110,2011-04-08,496219217
TRANSACTION_9878,1971-02-24,756742715
TRANSACTION_58860,2011-03-11,693311731
TRANSACTION_41014,2022-03-17,878715074
TRANSACTION_24072,1984-02-06,663391781
TRANSACTION_76149,1979-08-28,534325678
TRANSACTION_20145,1993-12-11,649471624
TRANSACTION_38969,1995-01-29,886252161
TRANSACTION_93779,1987-05-26,294507015
TRANSACTION_75303,2018-04-26,512622193
TRANSACTION_86754,1971-10-14,139321367
TRANSACTION_82543,2012-09-30,251201718
TRANSACTION_26069,1998-11-09,1000056442
TRANSACTION_60552,1996-03-11,274272373
TRANSACTION_67298,1981-11-12,505004691
TRANSACTION_88375,2013-04-28,796742699
TRANSACTION_63510,1987-08-10,246173528
TRANSACTION_42924,2022-09-05,181372804
TRANSACTION_49300,2010-09-10,247121202
TRANSACTION_66915,2012-06-10,411941120
TRANSACTION_71772,1975-05-15,950541078
TRANSACTION_79843,2022-10-01,820238036
TRANSACTION_83556,1989-05-06,4008831
TRANSACTION_10310,1970-07-16,48067270
TRANSACTION_5026,1987-05-12,798923194
TRANSACTION_30540,1998-04-13,162038756
TRANSACTION_95370,2017-10-17,644320832
TRANSACTION_57418,2010-04-14,948769679
TRANSACTION_59673,1988-07-02,86401735
TRANSACTION_2565,2009-11-16,533920806
TRANSACTION_17319,1989-12-30,204449575
TRANSACTION_67254,2005-05-12,107449210
TRANSACTION_15087,1992-02-14,172389726
TRANSACTION_6606,1974-02-09,846466321
TRANSACTION_93707,1989-05-18,867026384
TRANSACTION_85713,2004-04-22,416303142
TRANSACTION_3714,2011-01-10,263060647
TRANSACTION_89595,1993-11-01,13949118
TRANSACTION_24984,2010-08-27,842367618
TRANSACTION_26983,2017-01-07,562941441
TRANSACTION_10608,1993-10-05,764483793
TRANSACTION_81411,1978-01-15,939262144
TRANSACTION_92285,1991-11-14,860691476
TRANSACTION_46682,1980-02-10,613738452
TRANSACTION_24793,2004-02-02,371382821
TRANSACTION_99552,1992-05-29,57453732
TRANSACTION_68177,1988-10-23,636167028
