house_id,house_address,house_land_area,house_building_area,house_pool,house_bedroom,house_bathroom,house_floor,house_condition,house_price,house_province,house_city
HOUSE_4878,"7114 Jennifer Roads Suite 642
Shafferview, ND 81730",1861,12965,True,1,1,5,Second,194328056,Idaho,Lake Melissa
HOUSE_61537,"49453 Lisa Crescent Suite 347
Stewartburgh, KS 85965",9778,23591,True,0,7,8,New,7749460,South Dakota,North Joann
HOUSE_18535,"52142 Lawson Ridges
East Laurenmouth, MN 61364",3117,6351,True,4,7,0,Renovated,375738688,Colorado,Huntborough
HOUSE_8843,"66575 Eaton Forges Apt. 558
South Ashleychester, PA 39391",281,7635,False,8,3,7,Renovated,817009804,Maine,New Ryan
HOUSE_99469,"24061 Donald Stravenue
Timtown, AL 73484",9835,24240,True,5,6,8,Second,836820683,Minnesota,Younghaven
HOUSE_26907,"1062 Mcclure Ramp Suite 776
Toniside, AL 87963",2427,8576,False,8,4,0,New,250164419,Delaware,Joshuabury
HOUSE_82997,"27246 Hatfield Mountain Suite 360
Port Patriciahaven, FM 45066",5832,13065,False,5,0,1,Second,79519626,Hawaii,Lisaton
HOUSE_83488,"4862 John Overpass Apt. 325
Rodriguezton, GA 35992",2783,5579,True,0,7,5,Second,13447309,Colorado,Matthewstad
HOUSE_3370,"693 Fleming Extension Apt. 576
Lake Sheri, NY 04859",6561,19939,False,7,0,6,Renovated,204212571,Florida,South Steven
HOUSE_25311,"1664 Grant Circle
Adamsfurt, OK 06114",3173,9121,False,6,2,1,New,339094219,Arizona,Port Matthewmouth
HOUSE_74496,"771 James Isle Apt. 725
Smithfurt, LA 53198",5332,18229,True,8,4,4,Renovated,82348413,California,Erinberg
HOUSE_55340,"17583 Contreras Keys
Cassandrahaven, MP 24931",9023,25404,False,1,9,7,Renovated,764033914,Montana,New Keithberg
HOUSE_37296,"754 Santana Glens
East Jonathan, UT 87532",3818,7765,False,9,2,2,Renovated,555621041,Wisconsin,Robertview
HOUSE_83930,"6544 Larry Forks Apt. 625
Smithstad, DC 25106",360,9436,False,4,0,2,New,673209116,Hawaii,Port Christopher
HOUSE_73785,"03958 Alison Street Suite 378
Lake Jesse, AL 83619",7623,20440,True,2,6,7,Second,270142299,Arkansas,New Isaiahhaven
HOUSE_30887,"948 Smith Cliffs Apt. 958
Lake Brian, MT 85616",4609,9577,True,4,3,0,New,175144896,Mississippi,Youngside
HOUSE_40944,"13208 Joshua Underpass
Gregorytown, ND 17934",1923,6431,True,0,9,0,Renovated,912992592,North Carolina,East Wayne
HOUSE_20601,"388 Brian Fields
Cookport, WA 00807",9411,20976,True,2,4,4,Renovated,744862344,Montana,West Joelton
HOUSE_78404,"550 Margaret Cliff
Thomasshire, ND 10265",2614,9118,True,7,4,0,Renovated,380294394,Indiana,Pierceton
HOUSE_10707,"5775 Bullock Key
North Charles, MN 66879",877,4401,False,8,3,5,Second,966047674,Kentucky,Chanstad
HOUSE_72889,"680 Ashley Stravenue
West Michellechester, NE 34883",5845,14360,False,1,3,7,Renovated,618116890,Indiana,East Paulbury
HOUSE_69845,"658 Andrews Forges Apt. 046
Hawkinschester, SC 28819",7322,18372,False,7,1,5,Second,555539167,Wyoming,Port Felicia
HOUSE_28599,"68041 Howard Pass
Jennifertown, NC 44536",5950,21753,True,5,3,1,Renovated,453249870,Wyoming,Thomasfurt
HOUSE_29460,"2901 Dana Flats Apt. 433
New Kaitlinhaven, CA 64928",9287,20040,False,1,4,8,Renovated,579736967,Nevada,Tuckerberg
HOUSE_51765,"55647 Lara Prairie Suite 706
North Peterfurt, PR 76110",2803,7054,False,8,8,5,Second,75784932,Delaware,South Alanburgh
HOUSE_208,"49164 Bell Flat
North Cassandraport, MN 76778",4463,9958,False,5,6,3,Renovated,764318003,Kentucky,Kristenland
HOUSE_46459,"874 Lindsey Ports
Port Lisa, HI 56484",3601,9924,True,8,9,7,Second,624546057,North Carolina,Josephland
HOUSE_70955,"728 Gamble Ville Apt. 786
Lisamouth, AS 58731",2421,13383,True,3,5,6,Second,870521548,Nebraska,Lake Heather
HOUSE_62825,"077 Hooper Isle
Padillafurt, KS 80164",5395,14741,True,0,7,6,New,347740410,Louisiana,Christopherview
HOUSE_48179,"4510 Rodriguez Court
Hillshire, OK 38729",1003,7428,False,2,8,5,Second,190094139,Minnesota,Hamiltonburgh
HOUSE_30321,"08289 Carolyn Ridges
Nelsonfort, NE 30168",3713,12665,True,9,2,6,New,751516863,Mississippi,Lake Troymouth
HOUSE_20303,"5129 David Loaf
Anthonyview, MO 52985",1170,7012,True,7,0,6,New,543475527,Connecticut,Port Wyattville
HOUSE_36281,"5705 Jennifer Expressway Apt. 001
Lopezland, NJ 10670",7236,20453,True,7,6,6,Second,550205020,Mississippi,Leeshire
HOUSE_65065,"228 Mallory Flat
Lake Toni, CO 48794",8528,24155,True,5,7,7,Renovated,68452945,Iowa,Hayneston
HOUSE_6025,"45840 Ball Inlet
East Joseph, HI 29106",7786,16318,True,3,5,8,Renovated,913026423,Iowa,New Robert
HOUSE_82333,"404 Garrett Junctions
Michellechester, RI 21807",5874,15612,False,7,9,2,Renovated,684960111,Delaware,West Madelinechester
HOUSE_2124,"PSC 7900, Box 1176
APO AA 97951",1981,13285,False,2,4,2,Renovated,233017242,Iowa,South Robertchester
HOUSE_80397,"211 Philip Highway
Jasonberg, CA 82667",9665,23057,True,9,1,5,Second,918786103,Arkansas,West Philip
HOUSE_39693,"47964 Buck Locks Apt. 415
Jonesstad, WY 54028",6668,20072,False,0,3,6,Renovated,481879349,West Virginia,Nicolehaven
HOUSE_75169,"99485 Peterson Garden Suite 550
North William, DC 11603",5804,13089,True,1,3,7,Second,980990993,Iowa,East Donnahaven
HOUSE_30959,"90990 Alexander Drive
South Samantha, NY 50969",2114,10945,False,8,7,8,Renovated,548101013,Idaho,Gibsonmouth
HOUSE_82766,"499 Anna Bypass
East Lisa, MP 69138",5103,18145,True,6,8,0,New,242893061,Ohio,Port Jeff
HOUSE_47361,"81163 Thornton Mills
Rhondafort, MA 77237",4646,10620,False,4,8,0,Renovated,950452726,Texas,New Emilymouth
HOUSE_79451,"972 Delacruz Course
Allenshire, MI 17703",7977,22965,True,2,4,4,Second,437085889,New Mexico,West Debraside
HOUSE_26324,"PSC 2624, Box 8605
APO AP 25337",3987,17762,True,2,4,6,New,751862589,South Carolina,Port Robert
HOUSE_87048,"4455 Barber Ways
Foleyport, MN 11890",204,8400,False,6,2,1,New,259996878,New York,Mclaughlinfurt
HOUSE_65631,"5282 Wade Glens Apt. 431
Williamsfurt, DC 06304",4806,18562,True,1,9,6,Renovated,785019648,Oklahoma,South Lauren
HOUSE_53020,"8626 Marcus Springs Apt. 956
New Pamelaborough, FL 14296",8163,20665,False,0,5,0,New,28162499,Rhode Island,Floreschester
HOUSE_35216,"61263 Lewis Mews
Riddleborough, MA 63163",4375,17273,True,5,7,1,Second,711730597,Indiana,West Andrewborough
HOUSE_64891,"614 Kirk Rapids Suite 648
Stephaniefort, HI 53863",812,3784,True,8,6,8,New,985719653,Georgia,Smithbury
HOUSE_24405,"Unit 3899 Box 8145
DPO AE 84907",2950,7568,True,9,7,5,Renovated,316479980,Rhode Island,North Timothy
HOUSE_46774,"771 Rogers Course
New Gabrielle, AS 80451",7698,17972,False,4,8,5,Renovated,99061328,Tennessee,Port Nicoleville
HOUSE_58846,"121 Parks Views
Andersonton, TX 09232",8586,21740,False,1,8,0,Second,454129536,Idaho,Marioview
HOUSE_13344,"844 Beltran Road Suite 514
East Lisachester, TN 14575",369,4460,False,1,0,8,Renovated,208877649,Montana,Martinton
HOUSE_9766,"716 Hailey Courts
Port Gina, AL 88258",3756,17236,False,5,5,0,Second,216906739,Wyoming,West Laura
HOUSE_87541,"38830 Ricardo Wells Apt. 585
South Jennifershire, VA 11419",6461,22732,False,6,4,1,Second,639497625,South Carolina,Garyton
HOUSE_54794,"35592 Candice Parks Suite 659
Jamesshire, WA 71113",2781,11387,True,2,5,9,Renovated,565183211,Idaho,New Stacey
HOUSE_16689,"39973 Mays Throughway Suite 623
Jacksonton, AZ 83973",347,6546,True,5,8,3,Renovated,663686553,Washington,Brandonshire
HOUSE_45151,"53828 Simpson Key
Michellemouth, RI 33334",7688,23846,True,5,3,9,Renovated,399471523,Colorado,North Fernando
HOUSE_46935,"42247 Robert Brook Suite 424
Lake Chadstad, KS 35870",3435,12195,False,1,3,7,Second,509573950,Montana,Youngtown
HOUSE_31342,"146 Amanda Place
Loweryville, MA 95336",1406,3999,True,7,4,5,Second,242309638,Kentucky,Port Tony
HOUSE_12933,"715 Rhonda Creek
Kathrynfort, NJ 73439",3982,11862,True,5,2,4,New,408955249,Idaho,East Jennifer
HOUSE_39443,"Unit 5953 Box 3188
DPO AP 04372",3535,14699,False,1,3,6,New,906948266,Alaska,Lake Rebecca
HOUSE_21294,"4746 Adam Station Suite 813
Williamsbury, TN 08455",8689,25580,False,0,5,6,New,411458284,West Virginia,Port Jenniferchester
HOUSE_25684,"PSC 4237, Box 6969
APO AE 39454",8841,23812,False,3,9,2,Renovated,849130154,Arkansas,Lancemouth
HOUSE_48937,"8987 Green Falls Suite 962
East Lindsey, WV 99537",3883,13429,False,6,3,5,New,232744475,Florida,North Crystalstad
HOUSE_24502,"8256 Walters View
Lake Mia, KY 26037",5855,19938,True,4,0,6,New,30510844,Oregon,Josephberg
HOUSE_59425,"583 Wilkins Lodge Apt. 725
Murrayland, KS 77739",8227,20408,False,1,6,2,Second,500338552,Pennsylvania,New Mackenziemouth
HOUSE_89352,"09524 Nelson Ramp
Port Briannamouth, GU 58149",881,9947,True,4,8,3,Second,435379644,California,North Maryville
HOUSE_28841,"0692 Heidi Falls
Port Davidtown, GU 41645",1157,10357,False,0,2,3,Renovated,749656524,New Jersey,North Adamfort
HOUSE_30010,"Unit 8109 Box 7299
DPO AP 03353",1517,9302,False,6,4,5,New,327265223,Florida,Shawnbury
HOUSE_56528,"46426 Jason Unions
Clarkborough, VI 59752",3206,9128,False,0,7,3,New,213812215,North Dakota,East Dalton
HOUSE_68405,"USS Howard
FPO AE 54372",4385,17489,False,2,3,7,Renovated,632508768,Illinois,South Marc
HOUSE_92938,"1315 Roberts Knolls Suite 878
Johnland, ME 56838",6923,23257,False,4,6,7,Second,288138926,Michigan,New Royshire
HOUSE_19109,"81948 Tom Walks Apt. 271
Hodgeburgh, PW 24919",8919,18884,True,8,8,1,New,29167901,West Virginia,Danielview
HOUSE_83279,"2123 Smith Circle
South Ricardoland, VA 73245",6883,22008,False,1,4,0,Second,645007610,Rhode Island,Lake Angelabury
HOUSE_91438,"75194 Caldwell Mission Suite 043
Port Andrea, WV 65787",3169,8097,False,6,8,2,Renovated,697706278,Missouri,South Matthew
HOUSE_13908,"68290 William Point
Elizabethburgh, WA 30215",8222,24131,False,5,7,5,Renovated,501334366,New York,South Robert
HOUSE_99777,"8124 Wolfe Via Apt. 108
Lake Edgarville, TN 45169",6456,17518,True,5,1,4,Second,887175320,North Carolina,South Bobbyborough
HOUSE_9880,"57520 Eric Mission
South Lisaberg, HI 03491",2368,11652,True,4,1,4,Renovated,913945912,Hawaii,East Jasonchester
HOUSE_8497,"3127 Nicole Manors
West Jeremyborough, MN 65272",5648,14317,False,9,7,7,New,914031467,Arkansas,South Nathanielville
HOUSE_65124,"21533 Christian Heights Suite 632
Michaelland, NC 59447",1023,11593,True,8,0,0,New,225770319,Montana,East Michael
HOUSE_98572,"900 Kaitlyn Hill
Martinezmouth, PR 68876",3100,9258,False,1,3,3,New,180338389,New Hampshire,Lake Brandontown
HOUSE_3936,"708 Hunt Highway Suite 396
Travisland, HI 32275",1698,12617,True,8,0,6,Renovated,459892964,Connecticut,Kimberlyport
HOUSE_71627,"4861 Steven Vista Suite 038
North Bryan, SC 54829",1176,7429,False,0,3,4,Second,883923231,Nebraska,Johnsonton
HOUSE_71392,"933 Gates Glens Apt. 334
Stewartview, NY 19520",1728,6907,False,6,2,1,Renovated,189126932,Oklahoma,Karenmouth
HOUSE_76748,"292 Robert Springs Apt. 037
South Yolandaland, PA 35195",2342,9061,False,4,0,7,Renovated,281242054,Alaska,Rogersport
HOUSE_30449,"69783 Strong Trail
Jasonborough, LA 37789",2881,8406,True,3,3,1,Renovated,202197078,North Dakota,Ericborough
HOUSE_37224,"9277 Adams Extension
North Melissa, AS 96302",7112,22963,False,8,1,3,New,34381758,Wyoming,New Donnaville
HOUSE_99430,"50033 John Corner
South Jonathonbury, WI 30675",8111,19984,True,6,9,5,Second,63501992,Alaska,Josephhaven
HOUSE_83595,"456 Perez Unions Suite 985
Griffintown, PW 66915",6655,16147,True,1,2,3,Second,215652263,West Virginia,East Jennifershire
HOUSE_15200,"2439 Velez Ramp
Martinezborough, ME 72182",4910,10806,True,9,0,1,Renovated,211609131,Arizona,Taramouth
HOUSE_19146,"PSC 8928, Box 8873
APO AE 82005",3523,7582,True,7,8,5,Renovated,470794183,Washington,Troyview
HOUSE_44775,"8658 Parks Ranch
North Ashleymouth, NV 11067",737,10163,False,9,2,0,Renovated,347221329,Connecticut,Port Juanville
HOUSE_49112,"375 April Turnpike Suite 109
East Angela, NH 51428",5423,20443,True,4,7,9,New,605042729,Oklahoma,East April
HOUSE_93176,"2332 Kenneth Plaza
Duranstad, PR 54928",8977,19126,False,3,3,0,Second,809988751,Connecticut,East Michelleborough
HOUSE_97737,"USNS Sharp
FPO AP 46384",5707,18308,True,0,3,2,Second,982307785,Colorado,Hernandezberg
HOUSE_67855,"52914 Allen Light
North Jenniferside, NE 25395",3956,10904,False,2,2,1,Renovated,430875886,Illinois,Elizabethton
HOUSE_62578,"8244 Robinson Via Suite 518
New Adrienneberg, MI 49029",8276,18864,False,9,8,7,Second,136660602,Pennsylvania,Johnborough
HOUSE_40794,"50903 Kayla Burg Suite 054
Port Sara, ND 88090",3957,9381,False,7,5,1,Renovated,370222546,North Carolina,Martinezmouth
HOUSE_72659,"419 Herrera Light
Gonzaleztown, NC 26781",3761,14396,True,6,7,0,New,315859693,Idaho,North Williamchester
HOUSE_35642,"USCGC Wong
FPO AP 42664",9681,23692,True,6,7,7,Renovated,544345096,Alabama,Brittneymouth
HOUSE_16147,"069 Cody Manor Apt. 906
Lake Elizabeth, DC 20983",3266,13504,False,2,1,0,Renovated,265906482,South Carolina,Lake Alexandra
HOUSE_32949,"1647 Beverly Course
Williammouth, UT 27671",9519,20218,False,5,2,3,Second,562760287,Connecticut,Port Michaelview
HOUSE_41233,"USCGC Hill
FPO AP 78105",9175,23447,True,6,2,6,Second,885925516,New Mexico,Sarahtown
HOUSE_81020,"067 Patton Park Suite 712
Tylerburgh, WI 16285",6365,19494,False,8,4,6,New,507121902,Arizona,New Victorchester
HOUSE_23645,"USS Smith
FPO AP 64330",6990,17769,False,6,1,3,Renovated,108519162,Texas,Wilsonville
HOUSE_626,"144 Michelle Ways
Ramosmouth, MI 04539",6137,20173,False,0,6,6,Second,527554494,Vermont,Salasshire
HOUSE_25488,"PSC 9825, Box 1070
APO AP 26778",4462,13390,False,6,3,8,Second,672451556,North Carolina,Williamton
HOUSE_26236,"3509 Garner Turnpike
East Josephview, HI 61295",5132,12191,False,3,4,4,Renovated,354355385,Idaho,South Michelle
HOUSE_3754,"38485 Carrie Bypass
Jamesfurt, PR 06612",1586,5861,True,3,7,1,Second,30578782,New York,West Laura
HOUSE_32938,"94659 Charles Run Apt. 827
Jessicastad, MS 54072",1766,8196,True,4,6,1,Second,555021993,Wisconsin,Lake Mark
HOUSE_18861,"8305 Bradley Inlet Suite 947
Port Bailey, MP 83783",5230,14624,False,0,0,9,Renovated,752521055,New Mexico,East Wayneport
HOUSE_13045,"PSC 5961, Box 6898
APO AE 35692",9624,24753,False,4,0,2,Renovated,402498449,West Virginia,Davidside
HOUSE_40669,"33841 Morris Manors Suite 767
Garyport, MH 61413",9231,28248,False,2,4,4,Second,585934527,West Virginia,West Ericberg
HOUSE_8665,"927 Kim Square
New Alexanderchester, MI 41665",7536,24678,True,2,9,1,Second,452127912,West Virginia,South Melissa
HOUSE_93182,"15390 Lori Estate
Maldonadomouth, WA 41650",8163,18757,False,3,5,4,Second,361559323,Michigan,Teresahaven
HOUSE_24411,"5758 Pittman Skyway Suite 724
Deborahton, MO 62641",4266,13050,True,5,0,0,Second,608168551,Montana,Angelaberg
HOUSE_14154,"576 Jimenez Freeway Suite 142
Markstad, NJ 87686",1236,11023,False,0,9,7,New,436315131,Pennsylvania,West Carlosside
HOUSE_78532,"959 Laura Streets
North Michael, WA 11911",847,11340,False,7,4,4,New,649772356,Wisconsin,Jamesside
HOUSE_74842,"161 Ashley Cape Suite 067
Port David, FL 96861",5555,11349,True,8,2,6,Renovated,38477394,Louisiana,Edwinland
HOUSE_49189,"060 Barry Forest
Markfort, KS 98370",9611,20779,False,5,6,1,Renovated,837514024,West Virginia,Seanview
HOUSE_96103,"261 Lawson Union
Port Carolinechester, WI 39524",7953,23404,False,2,7,8,Renovated,377454373,Michigan,Kimberlybury
HOUSE_466,"053 Theodore Cliff Apt. 378
Craigside, WI 68186",820,3736,False,8,9,5,New,447949689,Alaska,Douglasstad
HOUSE_64249,"780 Horn Pike
Williamston, SD 78690",7868,17094,True,3,9,0,Second,4442706,Louisiana,Dianeland
HOUSE_51715,"126 Tyler Vista Suite 566
Martinezside, FM 46020",938,2136,True,9,2,5,Renovated,892619295,Michigan,Lake Alexandra
HOUSE_44988,"121 Timothy Canyon
Riosfort, MP 32012",762,11115,False,7,6,4,New,295922747,Connecticut,Knappchester
HOUSE_52601,"PSC 3830, Box 5338
APO AA 80425",7474,19502,True,4,2,7,Renovated,264541514,New Mexico,Gonzalezmouth
HOUSE_89076,"6204 Jones Junction Apt. 356
New Shelbyside, IN 27236",1585,9568,True,8,2,5,Renovated,712754239,South Dakota,Richardburgh
HOUSE_50019,"234 Jason Hills
East Lauren, MN 52950",2604,11108,True,2,9,9,Second,72942221,West Virginia,Ericmouth
HOUSE_43105,"Unit 2893 Box 9162
DPO AA 88189",3699,10897,False,0,7,7,New,795303175,Maryland,Port Kathryn
HOUSE_48453,"PSC 4878, Box 7652
APO AE 66879",5674,18794,False,7,8,3,Renovated,983317693,South Carolina,Jordanstad
HOUSE_51542,"687 Hess View
Martinhaven, MS 80083",6241,21595,False,3,7,9,Second,255292076,Michigan,Huntberg
HOUSE_85108,"689 Perkins Summit Suite 914
Christianland, GA 33868",1711,5331,True,2,3,3,Second,951903480,Alaska,East Alison
HOUSE_22219,"61294 Gardner Trafficway
Davisland, IL 69907",8428,19488,False,3,9,4,New,522772620,Wyoming,Kathytown
HOUSE_81999,"17127 Matthew Locks Apt. 568
North Adamshire, AR 57466",7999,17815,False,6,0,4,Renovated,576684082,Hawaii,North Latoya
HOUSE_55273,"171 Johnson Brook
Pinedamouth, IN 40464",9128,19159,True,4,4,7,Second,826905163,Ohio,Steelemouth
HOUSE_58478,"52908 Olivia Island Apt. 216
Jonesview, ME 59746",8772,26008,True,5,0,7,New,106247883,Nebraska,East Marcus
HOUSE_32273,"95106 Powers Cove Apt. 402
West Eric, DC 23050",8052,22693,False,9,7,7,Renovated,354043162,Maine,East Dominiquetown
HOUSE_85672,"170 Timothy Trail
Hillton, MO 15164",2227,4766,False,5,5,1,New,143505816,Delaware,Williamsburgh
HOUSE_14569,"163 Danielle Underpass
East Kristopher, LA 80925",6861,21254,True,3,8,2,New,790053676,New Jersey,Normanside
HOUSE_4840,"30651 Williamson Point Suite 160
Monicahaven, OH 22104",3494,10054,False,2,9,1,New,297323494,Minnesota,Leeville
HOUSE_69402,"961 Regina Cliff
Gonzalezburgh, AR 94426",2050,6888,True,7,5,0,Renovated,272265663,North Carolina,Carrollbury
HOUSE_66318,"877 Monica Forest Suite 173
Benjaminhaven, MN 69554",3165,6367,True,7,0,2,New,486515785,Delaware,West Daveshire
HOUSE_71674,"475 Christopher Groves Suite 182
Williamfurt, PR 33550",2760,11469,True,1,2,2,Second,44584828,Iowa,North Scotttown
HOUSE_70188,"1499 Wade Overpass Suite 495
South Melissamouth, VT 54592",1757,9864,False,8,3,5,Renovated,141721007,Kentucky,Smithborough
HOUSE_27069,"959 Brian Haven
West Morgan, PR 74423",3572,12076,False,9,0,5,Second,200601802,Washington,Aliciaberg
HOUSE_90944,"950 Cindy Court Suite 181
East Williamfurt, VI 14361",5436,12453,True,2,6,0,Second,318169380,South Carolina,Lake Amber
HOUSE_21617,"7327 Beasley Parkways
Port Melanie, ND 09316",2687,6985,True,6,3,6,Second,270788731,Texas,Michaelchester
HOUSE_77205,"69888 Davis Union
North Brian, OK 59460",6485,21984,False,1,6,7,Renovated,264390772,Alaska,Jonesmouth
HOUSE_5392,"70702 Jason Tunnel
New Nicholeburgh, MD 95736",6400,16545,False,6,6,1,New,726105443,Ohio,Danielton
HOUSE_87029,"4532 Justin Ridges Apt. 924
New Matthewberg, GA 73303",1564,10648,False,6,3,9,Second,614433950,South Dakota,Port Ronald
HOUSE_97623,"450 Rebekah Summit Apt. 917
Jamesside, GU 05283",7029,22362,True,3,9,0,Renovated,455248558,Tennessee,South Zacharyhaven
HOUSE_40521,"0880 Jeff Brooks
North Jessica, NH 80149",4953,16824,True,7,0,6,Renovated,416360778,Wisconsin,Whiteburgh
HOUSE_90412,"92401 Kevin Park
Greenland, CA 90919",5541,19921,False,4,2,5,Second,395834015,Nebraska,Port Claire
HOUSE_16357,"849 Wendy Tunnel Suite 955
Brendaside, IA 99187",1293,3891,True,4,5,4,Renovated,166735810,North Carolina,Williamshaven
HOUSE_30928,"95309 Bryan Via Apt. 706
South Laurenberg, VT 34421",6899,20711,True,9,5,9,New,522096635,Maryland,Lake Suzanneville
HOUSE_94134,"815 Samuel Bypass
Christianhaven, OR 82878",5195,17330,True,5,9,7,Renovated,825121917,New York,Sueside
HOUSE_71735,"613 Rogers Street Suite 933
Watkinshaven, MN 28354",6991,20096,False,1,5,9,Renovated,31214486,Rhode Island,New Jamieborough
HOUSE_84326,"PSC 6444, Box 4677
APO AE 64309",2565,12374,True,5,4,9,New,175404287,Kansas,South Juan
HOUSE_82746,"331 Robert Centers
West Katieshire, IA 28415",5008,17620,False,2,1,5,New,43738594,Indiana,West Chloefurt
HOUSE_52831,"184 Eaton Course
Lake Christophertown, HI 94414",9690,28810,True,6,5,1,Second,731970660,New York,South Daveburgh
HOUSE_16200,"6411 Diaz Lights
West Brittneyport, WV 79145",4173,15985,True,0,7,1,Renovated,362666554,Arizona,New Marcuston
HOUSE_50818,"2731 Reed Course Suite 231
West Holly, AS 22370",7154,15258,False,6,7,1,Second,533190950,Connecticut,Lauraburgh
HOUSE_13873,"35340 Marvin Crossing
Karenborough, OR 10554",5136,17364,True,3,5,7,New,645171613,California,Lake Randyview
HOUSE_16414,"19754 Reilly Springs
Millerview, MS 18917",7196,22931,False,7,1,8,Renovated,526684114,Alabama,Hamiltonhaven
HOUSE_3650,"488 Chapman Course Apt. 326
North Stevebury, LA 99745",9325,23882,True,2,9,6,New,266451747,Iowa,Port Trevor
HOUSE_36727,"01170 Harris Causeway Suite 710
Jonton, OH 76376",8333,24634,True,4,4,1,New,459488161,New Hampshire,South Jordanchester
HOUSE_32219,"3317 Rice Gardens
Port Andrew, AZ 88856",2361,14181,False,2,9,2,Renovated,269647323,Colorado,New Joseph
HOUSE_50488,"11492 Caleb Drive
Parkerfort, GU 33103",7791,19438,False,9,9,9,Second,746498079,Georgia,Bryanfurt
HOUSE_90187,"5350 Holden Flats Apt. 592
Danielleville, FL 13507",9405,27099,True,4,1,6,Second,492995299,Illinois,Port Javierburgh
HOUSE_29884,"4268 Charles Mount Suite 978
Port Marc, OH 17696",8599,19768,False,9,6,3,New,687476064,Utah,Edwardmouth
HOUSE_35072,"32442 Nguyen Drive Suite 190
Hannahfurt, MS 68004",4021,9850,False,0,1,2,Renovated,777454689,New York,East Heidi
HOUSE_82301,"91174 Michael Pass Suite 381
Angelaberg, AR 20114",3204,6968,False,2,9,0,Second,617701004,Michigan,West Rubenville
HOUSE_81357,"506 Ruiz Throughway
Jenniferbury, NV 20860",5916,12871,True,8,5,4,Renovated,462674722,Missouri,Scottmouth
HOUSE_30614,"64123 Joseph Motorway Suite 746
Laceyburgh, MS 09714",3632,9801,True,1,5,4,Second,630681523,Washington,Lake Andreaburgh
HOUSE_40319,"83199 Ferguson Pass
Lake Amandashire, NV 30461",7064,17348,False,7,1,9,Second,237343493,Rhode Island,East Reginaldview
HOUSE_82905,"091 Karen Corner Suite 075
Phillipburgh, ND 13828",7944,19418,False,5,1,3,Renovated,319982303,Ohio,South Heatherville
HOUSE_31331,"Unit 0098 Box 8772
DPO AP 07097",3097,10141,True,2,6,3,New,75116920,Indiana,Obrienview
HOUSE_29511,"722 Richard Ports
South Mariamouth, MD 19983",5543,13631,False,5,0,4,Second,184484998,Kentucky,Jamestown
HOUSE_79486,"9607 Reynolds View
Lopezburgh, PR 59436",1172,9890,True,5,3,7,Renovated,678402738,Connecticut,West Zacharyport
HOUSE_33623,"266 Parker Forge
New Craig, PA 02999",7876,25063,False,4,8,5,New,63094544,Minnesota,Obrienton
HOUSE_40607,"4727 Walter Spring
Jasonport, ID 23558",3141,11056,True,0,9,3,New,643460712,Massachusetts,Joshuastad
HOUSE_80946,"01007 Melanie Center
Melaniemouth, PR 31398",9568,19805,True,6,9,8,New,630978208,North Dakota,East Davidfurt
HOUSE_77943,"21618 White Row Apt. 935
North Rebeccastad, CT 15827",6231,20162,False,8,3,8,New,189388795,New Jersey,Roybury
HOUSE_60509,"09394 Linda Neck
Port Johnfort, IN 63199",3882,14878,False,6,4,1,Second,845993026,Oregon,Crystalport
HOUSE_23229,"74927 Manning Burg
Madisonfurt, AK 74586",1719,7766,False,0,5,4,Renovated,605426249,Missouri,Stevenborough
HOUSE_53856,"8472 Thomas Port Suite 618
North Tami, MD 01542",250,6682,False,5,3,6,New,610284831,Minnesota,Port Cynthia
HOUSE_89668,"80285 Wood Forest
North Shannon, VA 46062",1414,4379,True,3,1,2,Second,638961283,Delaware,Garyberg
HOUSE_58108,"4479 Mcdonald Inlet Apt. 292
Karenton, HI 65231",4865,17027,False,0,9,3,Second,273575664,Alaska,Myerschester
HOUSE_77441,"93223 Monica Unions
South Allisonland, OR 37213",4359,15083,False,2,3,2,New,580691776,Nevada,Lake Marcusport
HOUSE_12515,"5853 Sharon Freeway Suite 629
Fergusonstad, VT 09754",1531,12570,False,0,2,9,Renovated,681342541,New Mexico,Lake Micheal
HOUSE_80997,"27469 Andrea Ways Suite 296
East Bradview, DC 89824",3501,7970,False,2,9,7,Renovated,218594295,New York,Lisamouth
HOUSE_65254,"Unit 6343 Box 2386
DPO AE 64707",1131,11136,True,8,6,9,New,742370965,Washington,Lake Amanda
HOUSE_73938,"6550 Houston Fall Suite 751
Smithview, AK 36938",3382,9208,True,7,0,9,Renovated,862575882,Oklahoma,Rodriguezside
HOUSE_35136,"462 Nicole Points
Camposville, NC 95131",7486,24397,False,1,5,8,New,636403976,Michigan,Molinashire
HOUSE_9559,"Unit 2528 Box 8009
DPO AE 63615",6181,13212,True,1,0,4,New,584144608,Maine,Zacharyland
HOUSE_85818,"623 Rebecca Mountains
North David, ND 24006",4141,12699,False,4,4,0,New,363211721,Montana,West Cassandraton
HOUSE_14366,"58181 Jeffrey Grove Suite 135
Port Patricia, CO 91765",5692,20642,True,6,6,8,Second,61294095,Texas,Danabury
HOUSE_88002,"86222 Thomas Drives
Henryview, WI 17865",3149,14015,True,3,8,9,Second,949062262,California,North Pamela
HOUSE_6995,"77976 Steven Extensions Suite 812
Amytown, IA 79021",5461,17247,True,4,8,8,Second,762701290,Colorado,West Melissa
HOUSE_86987,"88819 Stephanie Knoll Suite 429
Palmerport, AL 64479",9972,23776,False,2,4,4,Second,24930417,Maryland,West Christianburgh
